gene_id	gene_name	SRX25004070	SRX25004071	SRX25004072	SRX25004073	SRX25004074	SRX25004075	SRX25004076	SRX25004077	SRX25004078	SRX25004080
ENSG00000229089	ANKRD20A8P	36.523	13.594	79.839	31.189	36.966	50.736	67.205	35.553	37.901	25.482
ENSG00000152766	ANKRD22	1	0	0	0	0	0	0	0	0	2
ENSG00000163126	ANKRD23	202.25	434.31	235.842	172.106	205.569	163.826	125.962	169.353	127.155	326.779
ENSG00000089847	ANKRD24	14	33	7	14	9	4	3	5	8	43
ENSG00000107890	ANKRD26	2883.203	937	2524.684	2802.414	2983.185	2447.877	2547.496	2691.197	2023.295	1251.116
ENSG00000237636	ANKRD26P3	0	1	1	0	0	6.238	0	0	1	2
ENSG00000105186	ANKRD27	1975.748	729	1518.087	2177.391	2040.762	2236.844	1538.623	1927.523	1369.631	1471.39
ENSG00000206560	ANKRD28	2937.638	679	2215.653	2965.761	3264.743	3435.927	2859.386	3891.177	3304.321	2328.401
ENSG00000154065	ANKRD29	40.011	7	26	32.125	39	27	14	24	18	7
ENSG00000148513	ANKRD30A	1	2	1	0	0	6	1	0	3.001	1
ENSG00000180777	ANKRD30B	60	52	61	41	98.501	55.926	62.067	52.005	23	22
ENSG00000163046	ANKRD30BL	0	0	0	1	0	1	2	0	0	0
ENSG00000145700	ANKRD31	125.064	25	85	126.039	102	117	92.009	131.094	89.007	36
ENSG00000167612	ANKRD33	3	0	0	3	4	4	1	0	2	2
ENSG00000164236	ANKRD33B	458.278	264	265	456.157	267.031	230.056	149.032	235	147.019	295.004
ENSG00000272031	ANKRD34A	52	95	53.015	22.001	31	44	30.005	68	45	71
ENSG00000189127	ANKRD34B	17	1	5	14	26	13	12	13	17	9
ENSG00000235711	ANKRD34C	0	0	0	0	0	1	0	0	0	2
ENSG00000198483	ANKRD35	110.035	57	49	42	18	30	15	40.012	54.018	61
ENSG00000135976	ANKRD36	6052.613	3647.689	5713.556	5670.792	5782.49	5544.582	5086.168	5050.59	4468.148	3628.082
ENSG00000196912	ANKRD36B	2660.644	2063.414	2714.272	2332.448	2550.393	2390.116	2166.289	2179.909	1894.26	1449.443
ENSG00000293109	ANKRD36BP1	1	3	0	0	2	2	2	0	0	0
ENSG00000291127	ANKRD36BP2	63.125	22.025	54.036	80.075	106.424	105.208	27.954	50	45.019	17.022
ENSG00000174501	ANKRD36C	5134.263	3416.618	5277.556	4701.732	4584.607	4752.756	4169.444	4373.339	3619.553	2969.998
ENSG00000186352	ANKRD37	12	0	2	11	21	12	4	12	12	6
ENSG00000213337	ANKRD39	315.903	242.69	272.392	266.086	245.686	317.819	216.407	282.932	193.05	381.285
ENSG00000154945	ANKRD40	3164.129	1394.25	2747.112	3595.508	3548.543	4078.334	3449.417	3249.537	2618.703	2567.122
ENSG00000137494	ANKRD42	678.052	481.999	710.607	595.571	805.95	802.305	491.593	812	652.307	605.561
ENSG00000065413	ANKRD44	410.257	139	569.643	398.185	541.338	687.275	538.203	648.17	534.497	394.24
ENSG00000236977	ANKRD44-IT1	7	13.366	8	17	7	9	15	3	4	2
ENSG00000183831	ANKRD45	714.108	401	549.695	693.92	656.554	764.425	522.507	476.883	436.653	215.044
ENSG00000186106	ANKRD46	1349.713	551.002	1212.176	1376.808	1493.474	1611.221	1112.956	1498.414	1079.574	435.011
ENSG00000168876	ANKRD49	580.868	81	432.1	492.769	561.675	605.647	398.713	613.911	465.19	188
ENSG00000151458	ANKRD50	4730.107	2059	5765.43	4866.575	6160.678	6593.19	5360.628	6774.554	6200.35	3837.162
ENSG00000139645	ANKRD52	6380.897	5581.246	5442.148	7313.771	7972.155	8131.739	6180.355	8555.568	7157.716	13844.812
ENSG00000144031	ANKRD53	33	37	24	38	25	34	6	39	51.011	54
ENSG00000100124	ANKRD54	1066.449	833	1001.837	1085.024	984.06	1344.513	970.051	1116.566	897.039	1374.8
ENSG00000164512	ANKRD55	22	11	25.002	14	24	19	5	4	0	0
ENSG00000135299	ANKRD6	2480.547	951	1770.007	1954.203	2266.662	2503.262	1903.8	1913.399	1701.098	1276.166
ENSG00000124227	ANKRD60	0	0	0	0	0	0	0	0	0	0
ENSG00000157999	ANKRD61	9	2	6	9	8	10	5	19	15	4
ENSG00000181626	ANKRD62	0	0	4	1	0	1	1	0	2	1
ENSG00000230778	ANKRD63	8	22	0	0	0	0	0	2	0	1
ENSG00000235098	ANKRD65	34	34	12	18	25	13	14	12	23	7
ENSG00000230062	ANKRD66	0	0	0	0	7	7	1	4	2	1
ENSG00000106013	ANKRD7	0	0	1	13	3	3	3	4	2	0
ENSG00000156381	ANKRD9	348.947	1001.035	311.622	418.62	245.321	305.158	237.806	280.281	210.524	641.275
ENSG00000064999	ANKS1A	3363.988	2908.42	3609.291	3089.205	3662.917	3976.112	2992.4	3678.274	2856.859	2574.25
ENSG00000185046	ANKS1B	1158.127	692.001	1540.443	653.206	794.158	1011.818	554.073	994.386	676.902	413.984
ENSG00000168096	ANKS3	411.217	675.001	407.172	397.435	347.459	350.099	327.15	427.248	336.373	725.001
ENSG00000175311	ANKS4B	3	16	0	5	0	2	3	0	0	2
ENSG00000165138	ANKS6	2465.805	1303	1415.24	2551.148	2532.713	2676.986	2249.532	2005.177	1394.251	1855.447
ENSG00000206199	ANKUB1	0	0	0	0	0	1	1	2	0	0
ENSG00000163516	ANKZF1	1135.857	658.154	824.638	1049.38	1001.137	1080.853	816.251	901.058	800.915	939.301
ENSG00000011426	ANLN	7138.667	1671.776	5456.135	7190.573	7040.723	8229.61	7396.046	8892.714	7330.727	5022.427
ENSG00000131620	ANO1	152	24	77.005	72.015	155	107.646	64	476.571	810.635	2944.465
ENSG00000160746	ANO10	1711.463	497.001	1317.122	1749.219	1691.207	1924.153	1293.195	1681.287	1390.851	1187.665
ENSG00000047617	ANO2	923.193	302	564.551	789.142	1282.807	1052.387	445.319	836.893	813.518	324.114
ENSG00000134343	ANO3	88.007	25	67	109.146	104	113.001	225.279	35	57	21
ENSG00000151572	ANO4	450.209	91	269.067	513.275	547.496	455.534	263.263	1204.548	966.931	625.222
ENSG00000171714	ANO5	1202.558	304	732.542	878.199	744.385	619.78	521.237	606.53	432.777	224.078
ENSG00000177119	ANO6	4660.503	1458.033	3754.734	4310.289	4388.665	4941.752	4005.874	5390.93	4789.511	3362.601
ENSG00000146205	ANO7	33	68	33	51	41.006	47	22	19.002	14	22
ENSG00000074855	ANO8	935.335	2873.344	869.709	650.472	645.91	692.427	533.482	704.404	458.661	1407.839
ENSG00000185101	ANO9	14	4	8	5	2	1	2	0	5	0
ENSG00000140350	ANP32A	9344.66	11957.703	8083.252	9128.167	10800.026	9683.821	10341.481	9815.656	7589.601	8649.426
ENSG00000293367	ANP32AP1	0	0	0	0	0	0	0	0	0	1.011
ENSG00000136938	ANP32B	4886.824	14646.272	5164.63	4392.325	5324.276	4983.495	5588.918	6221.181	4900.286	11103.563
ENSG00000139223	ANP32D	0	0	1	3	0	0	0	0	1	0
ENSG00000143401	ANP32E	8097.217	10301.722	8428.599	7338.201	8701.921	7138.57	8579.888	9448.949	7103.03	6984.418
ENSG00000166825	ANPEP	15	1	2	58	92	128.294	172.147	188.778	278.855	516.131
ENSG00000169604	ANTXR1	12164.316	3916.206	9381.763	11350.491	12998.395	14262.309	10667.822	12746.787	12588.428	8849.869
ENSG00000163297	ANTXR2	2607.377	1354.225	2306.764	2604.002	3358.998	3686.299	3163.048	3248.764	3318.332	2651.904
ENSG00000274209	ANTXRL	0	0	0	0	0	0	0	0	0	1
ENSG00000135046	ANXA1	668.056	234	524.225	2286.254	1588.82	1783.818	1327.294	5267.903	3550.486	4070.305
ENSG00000109511	ANXA10	0	0	0	0	0	1	0	1	0	2
ENSG00000122359	ANXA11	840.491	315.114	525.816	1201.803	1059.71	1021.762	733.54	1191.167	1159.048	1876.162
ENSG00000104537	ANXA13	2	0	3	0	0	1	2	0	4	0
ENSG00000182718	ANXA2	9455.034	2929.683	9673.334	12061.262	12878.036	16092.325	9027.22	31265.716	26635.831	34231.896
ENSG00000177721	ANXA2R	23	32	20.294	31	17	19	31	18	19.016	59
ENSG00000138772	ANXA3	78.023	34	50	205.005	160.314	215.001	97.024	1124.841	679.988	467.1
ENSG00000196975	ANXA4	166	66	68.015	162.022	150.06	149.251	123	406.493	376.419	571.332
ENSG00000164111	ANXA5	7163.728	3158.012	5335.869	8411.95	8124.232	8760.732	6032.059	11762.296	10605.796	9802.608
ENSG00000197043	ANXA6	6258.455	3499.704	5416.853	7367.925	8516.191	11052.041	8672.449	11253.948	10228.522	15477.229
ENSG00000138279	ANXA7	1863.253	599	1439.115	1846.571	1867.77	2189.38	1621.543	2322.967	1998.297	2085.852
ENSG00000265190	ANXA8	2	0	0	1	0	0	0	3	1	1
ENSG00000264230	ANXA8L1	0	0	0	0	0	0	0	0	0	0
ENSG00000143412	ANXA9	0	2	0	11	2	0	1	2	0	0
ENSG00000136250	AOAH	14.002	2	8	7	19	13	21	7	15	18
ENSG00000230539	AOAH-IT1	0	0	0	0	1	0	0	0	0	0
ENSG00000002726	AOC1	0	0	0	0	1	0	0	5	0	1
ENSG00000131480	AOC2	107	55	84.001	161	122	80.042	91	144.119	72	131
ENSG00000131471	AOC3	24	23	9.005	59	37.005	33	47	21	23.003	24.009
ENSG00000291070	AOC4P	4	0	0	2	1	4	0	0	0	2
ENSG00000138356	AOX1	111.17	18	40	122	57	67.837	82	43	39.001	45
ENSG00000243478	AOX2P	1	0	0	3	0	1	0	1	1	0
ENSG00000138660	AP1AR	1177.877	500.001	1085.256	1436.099	1360.12	1310.049	1178.295	1268.914	1007.881	380.622
ENSG00000100280	AP1B1	4835.01	4471.84	4165.064	4400.65	5547.221	6723.641	5434.446	5560.793	4444.254	7366.276
ENSG00000290475	AP1B1P1	0	0	0	1	0	0	0	0	0	0
ENSG00000166747	AP1G1	7701.67	2829.445	6703.878	7483.24	7947.04	9075.326	6912.82	9002.984	7857.889	5262.004
ENSG00000213983	AP1G2	587.863	323.061	346.428	589.734	414.449	512.631	322.384	403.977	322.931	341.147
ENSG00000072958	AP1M1	2987.713	888	2583.235	2687.308	2620.817	3360.084	2523.401	3048.856	2416.963	3118.274
ENSG00000129354	AP1M2	0	3	0	2	2	0	0	3	23.02	16
ENSG00000106367	AP1S1	1636.586	1443.415	1894.037	1407.516	1413.532	1722.932	1301.399	1922.028	1690.989	3131.87
ENSG00000182287	AP1S2	8015.823	1244.825	6056.603	8020.793	8007.103	8261.11	7218.925	10989.905	11743.459	4344.057
ENSG00000152056	AP1S3	249.62	255	151.068	189	206	222.092	127.027	163.093	125.033	72
ENSG00000196961	AP2A1	4605.568	2976.346	3861.239	4655.797	4694.563	5723.282	4078.166	5201.502	4150.056	6775.822
ENSG00000183020	AP2A2	3900.215	3157.788	3488.831	3541.771	4126.469	5113.858	3648.686	4518.151	3628.785	5406.558
ENSG00000006125	AP2B1	21327.857	8899.758	16977.949	18828.317	20037.304	23247.962	16358.286	22292.51	18378.852	15377.569
ENSG00000161203	AP2M1	8125.563	3664.006	7049.07	8077.309	8315.293	9862.105	7074.104	9970.972	8255.154	12497.641
ENSG00000042753	AP2S1	1950.594	1878.582	1589.792	2355.769	2174.185	2885.405	1937.836	2676.471	2011.492	4020.443
ENSG00000132842	AP3B1	5371.388	1224.479	4019.083	6123.188	6021.206	6758.002	5138.152	6046.425	5195.097	3662.326
ENSG00000103723	AP3B2	1054.829	615	998.941	229.306	580.405	1017.209	722.792	868.158	739.791	798.585
ENSG00000065000	AP3D1	6355.763	6447.739	6854.468	5257.54	6599.081	7191.332	6386.729	8214.727	6787.899	13646.867
ENSG00000185009	AP3M1	8010.493	2076.017	5938.548	7414.498	7668.359	8318.224	6313.556	7526.42	5938.567	2622.798
ENSG00000070718	AP3M2	2191.37	1026.878	1589.777	1939.195	2014.475	2287.084	1833.531	2147.018	1689.56	1506.176
ENSG00000177879	AP3S1	2522.406	520	2488.359	2694.709	2965.746	3536.632	2641.013	3301.662	2793.292	1008.417
ENSG00000157823	AP3S2	3303.866	4311.325	2651.658	3106.45	3016.252	3566.557	2161.518	3006.721	2264.319	3042.762
ENSG00000134262	AP4B1	700.613	334	623.248	713.089	662.187	900.88	646.019	746.28	626.623	629.057
ENSG00000226167	AP4B1-AS1	1	7	0	2	0	0	0	0	0	5
ENSG00000081014	AP4E1	1484.69	435	1231.021	1540.367	1548.197	1564.229	1176.287	1492.775	1136.287	669.144
ENSG00000221838	AP4M1	513.589	567.038	485.248	570.207	584.66	780.888	514.355	718.643	598.383	971.373
ENSG00000100478	AP4S1	543.708	1404.325	600.4	613.464	580.299	691.388	553.453	588.396	464.793	723.481
ENSG00000254470	AP5B1	1292.651	2324.596	812.48	1127.191	1348.845	1161.625	865.05	1124.566	883.125	1522.733
ENSG00000053770	AP5M1	2326.853	658.002	1823.425	2284.055	2504.297	2531.1	1755.3	2450.171	1822.089	765.281
ENSG00000125843	AP5S1	298.616	356.936	284.269	217.566	297.397	358.502	219.574	364.704	262.73	474.793
ENSG00000242802	AP5Z1	552.503	683.123	470.908	443.676	480.142	651.237	502.45	683.832	574.712	1347.542
ENSG00000120868	APAF1	3961.256	2640.808	3279.638	4144.622	4612.319	4776.915	3951.527	4581.383	3400.108	2473.191
ENSG00000107282	APBA1	498.259	507	578.187	579.284	746.631	892.752	630.178	760.112	526.824	750.133
ENSG00000034053	APBA2	4248.948	4062.431	4237.831	3743.778	4314.476	4695.531	3637.176	3992.57	2987.593	4473.212
ENSG00000011132	APBA3	339.709	358	262.095	365.304	376	374.918	273	324.074	278.021	572.896
ENSG00000166313	APBB1	3842.374	4458.538	3246.576	3140.957	3717.706	3932.081	2642.589	3314.548	2753.655	4368.046
ENSG00000077420	APBB1IP	3	0	1	6	2	2	0	0	3	1
ENSG00000163697	APBB2	5102.433	1467	4357.917	5088.499	4874.761	4976.35	3439.35	4649.392	3604.653	2404.88
ENSG00000113108	APBB3	498.267	528.227	356.38	519.277	488.877	472.277	377.039	482.97	399.286	476.605
ENSG00000134982	APC	7842.811	2403.951	8124.799	6809.699	7784.063	8726.372	6290.658	8808.483	8236.785	4689.939
ENSG00000115266	APC2	2896.992	15864.993	3885.327	1335.61	2164.051	1697.65	1654.443	3127.124	1879.203	6447.039
ENSG00000154856	APCDD1	336.786	133	730.848	997.102	1822.167	2789.998	2247.15	1881.359	2187.657	1421.224
ENSG00000198768	APCDD1L	2	1	3	4	0	0	0	15	70	505.043
ENSG00000132703	APCS	0	0	0	0	0	0	0	0	0	0
ENSG00000164062	APEH	3841.12	2192.05	2994.095	3801.024	3561.763	3868.368	3035.506	3598.878	2577.075	4413.12
ENSG00000248329	APELA	48	54.129	202.263	34	24	29	16	42	40.004	17
ENSG00000100823	APEX1	9494.287	3923.583	7698.29	10014.557	9842.744	12050.384	9057.195	9846.119	7579.784	6609.854
ENSG00000169188	APEX2	785.575	418	594.762	985.045	823.369	1130.172	770.527	853.233	755.209	1080.394
ENSG00000117362	APH1A	4113.12	3713.491	3530.869	4065.619	3821.975	4687.857	3237.148	3996.893	3280.544	4419.81
ENSG00000138613	APH1B	1368.566	457.244	1336.72	946.779	1176.519	1250.357	849.148	1056.4	1083.731	516.224
ENSG00000166181	API5	11606.252	3931.975	8975.975	13061.683	12482.432	13959.378	10832.346	11875.416	9328.789	4683.805
ENSG00000149089	APIP	1009.36	236	834.776	913.721	958.638	1096.092	848.933	943.125	800.667	451.001
ENSG00000169621	APLF	849.11	185.092	581.224	675.328	785.722	724.379	532.436	676.54	537.461	269.385
ENSG00000171388	APLN	312.158	354	494.434	610.327	515.182	527.494	228.285	769.485	608.112	1343.051
ENSG00000134817	APLNR	33	31	113.213	99	235.069	531.262	489.382	408.407	643.852	650.855
ENSG00000105290	APLP1	6220.894	9475.515	7159.325	5250.138	6177.079	7645.18	4261.916	5929.688	3875.009	5335.848
ENSG00000084234	APLP2	14638.066	9704.003	12816.124	17308.719	17475.753	18720.287	14780.297	19960.535	18178.367	25462.378
ENSG00000101474	APMAP	3342.711	1631.532	3388.903	3650.127	3784.897	4601.678	3457.371	4490.413	3958.99	4704.47
ENSG00000118137	APOA1	8	14	4	16	15	10	7.001	6	4	5
ENSG00000158874	APOA2	0	0	0	0	0	0	0	0	0	1
ENSG00000110244	APOA4	0	0	0	0	0	0	0	0	0	0
ENSG00000110243	APOA5	0	0	0	0	2	5	8	0	1	1
ENSG00000084674	APOB	78.019	5	44	87	47	68.001	27	2830.355	3306.755	3549.355
ENSG00000111701	APOBEC1	0	0	0	0	0	0	0	0	0	0
ENSG00000124701	APOBEC2	2	2	2	4.001	1	2	0	3	2	0
ENSG00000128383	APOBEC3A	0	2.274	0	0	0	0	0	0	0	0
ENSG00000179750	APOBEC3B	247.622	79.463	106.34	158.366	127.975	94.334	77.325	204.066	265.733	324.887
ENSG00000249310	APOBEC3B-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000244509	APOBEC3C	99.002	44	52.636	141	96	80.012	65	176.463	206	316.208
ENSG00000243811	APOBEC3D	11.739	33.458	24.62	34.376	26.973	18.722	11.515	34.222	53.172	66.307
ENSG00000128394	APOBEC3F	111.535	126.526	74.643	141.772	141.575	79.944	58.327	130.424	178.449	241.521
ENSG00000239713	APOBEC3G	8.397	3.285	9.397	9.897	8.478	6	7.673	33.309	60.005	49.504
ENSG00000100298	APOBEC3H	0	0	2	1	0	0	0	1	0	2
ENSG00000173627	APOBEC4	1	0	0	0	2	3	0	1	0	0
ENSG00000184730	APOBR	0	5	3	1	0	2	0	0	0	5
ENSG00000130208	APOC1	161	40	98	233.482	209.43	207.174	130.082	198.175	152.473	146.072
ENSG00000291128	APOC1P1	1	0	0	1	1.002	3.042	3	2	0	4.015
ENSG00000234906	APOC2	0	0	0	0	0	0	0	0	0	1
ENSG00000110245	APOC3	0	0	0	1	0	0	0	0	0	0
ENSG00000267467	APOC4	0	0	0	0	0	0	0	2	0	0
ENSG00000189058	APOD	1	0	2	3	5	21	53	3	9	12
ENSG00000130203	APOE	343.084	502	137.037	1035.205	955.083	1048.362	633.465	723.057	640.84	1168.016
ENSG00000175336	APOF	0	0	0	0	0	0	0	0	0	1
ENSG00000091583	APOH	0	0	0	1	0	0	0	0	0	0
ENSG00000100342	APOL1	4	11	2.001	2	16	5	3	22.049	33.003	100.119
ENSG00000128335	APOL2	444.331	309.001	390.102	459.965	439.213	406.584	353.828	570.645	636.526	1239.697
ENSG00000128284	APOL3	1	0	5	0	1	0	4	15	45.011	106.042
ENSG00000100336	APOL4	45.025	24	183	23	55	163.005	120.019	209	448.39	579.006
ENSG00000128313	APOL5	0	0	0	0	0	0	0	0	0	0
ENSG00000221963	APOL6	0	4.001	6	23	20	19	11	352.29	417.038	709.223
ENSG00000178878	APOLD1	1018.424	626.809	1547.8	1512.494	1875.788	2876.514	2408.134	2533.64	2156.701	1642.718
ENSG00000204444	APOM	93.986	36	48	86	81	74.001	69	62	69	52
ENSG00000184831	APOO	2152.958	306.991	1676.049	1675.642	1792.796	2302.623	1744.26	2069.879	1702.318	742.23
ENSG00000155008	APOOL	1978.859	1569.477	1692.751	1820.444	2183.54	2332.877	1754.284	2167.074	1813.876	1412.802
ENSG00000142192	APP	20719.074	14227.782	18697.103	20349.83	25831.398	26225.236	22684.9	27372.266	27063.444	37376.535
ENSG00000062725	APPBP2	5256.443	1768.002	4908.743	4864.802	5659.365	5803.824	4562.308	5806.912	5160.293	2277.185
ENSG00000157500	APPL1	4504.83	867	3257.771	4774.613	4781.383	4702.346	3216.633	4540.114	3812.257	1498.543
ENSG00000136044	APPL2	2023.749	610	1659.192	2100.61	2187.703	2248.45	1664.813	1726.155	1645.15	1107.061
ENSG00000198931	APRT	1473.776	1082.001	947.571	1411.836	1085.922	1392.899	1044.848	1241.19	763.084	1708.532
ENSG00000137074	APTX	1249.444	614.623	946.428	1424.215	1318.621	1417.15	1071.332	1340.605	936.473	904.505
ENSG00000240583	AQP1	48.079	27	91	60	94.14	96.061	181.082	351.25	319.046	646.879
ENSG00000143595	AQP10	1	2	0	0	0	0	0	0	0	0
ENSG00000178301	AQP11	85	69	88	36	97	49.066	80.084	76	58	62
ENSG00000184945	AQP12A	0	0	0	0	0	0	0	0	0	0
ENSG00000185176	AQP12B	0	0	0	0	0	0	0	0	0	0
ENSG00000167580	AQP2	0	0	0	0	0	0	0	0	0	0
ENSG00000165272	AQP3	24	15	30	12	12	17	18	36	20	46
ENSG00000171885	AQP4	46	0	19.01	31	33	32	17	19	23	2
ENSG00000260372	AQP4-AS1	3	2	1	2	8	2	4	4	1	3
ENSG00000161798	AQP5	33	20	39.004	14	14	18.015	11	7	7	25.002
ENSG00000086159	AQP6	3.056	27.109	10	2	4	2	8	3	4	4
ENSG00000165269	AQP7	0	1	0	1	0	1	0	1	0	0
ENSG00000103375	AQP8	0	0	3	0	1	0	0	0	0	2
ENSG00000103569	AQP9	0	0	1	3	0	0	0	4	0	0
ENSG00000021776	AQR	5168.271	1635.095	4180.132	5400.143	5550.252	6048.069	4832.406	5462.927	4272.336	2269.866
ENSG00000169083	AR	2026.222	1097	1974.643	2005.882	2696.982	3199.349	2269.458	2831.952	2543.827	2378.575
ENSG00000078061	ARAF	1665.835	674.261	1185.478	1711.051	1476.556	1990.52	1441.323	1638.118	1195.48	2105.148
ENSG00000186635	ARAP1	890.487	1592	753.356	947.219	1216.852	991.698	909.539	1021.793	835.697	2281.646
ENSG00000047365	ARAP2	202.033	67	304.036	304.111	304.081	474.504	465.602	455.265	562.559	290
ENSG00000120318	ARAP3	2882.257	1727.21	3065.58	2539.542	2623.386	2511.296	2316.447	3060.536	2344.637	3890.679
ENSG00000198576	ARC	70	83	182	20	48	52	31	87	88.025	211
ENSG00000095139	ARCN1	7444.157	3378.578	7198.789	8362.795	9634.652	11277.885	8881.461	12400.537	10730.347	7809.096
ENSG00000109321	AREG	0	0	0	0	0	0	0	1	0	1
ENSG00000119682	AREL1	3745.109	2062.005	3410.36	4116.151	4101.167	4852.015	3579.371	4593.992	4018.631	3742.137
ENSG00000143761	ARF1	8009.553	3273.714	7081.508	8862.683	9004.458	11380.54	8563.234	11148.124	9139.701	10523.917
ENSG00000134287	ARF3	6258.31	4301.37	5994.058	7028.387	6761.908	7074.295	6725.595	7738.267	6661.491	8433.298
ENSG00000168374	ARF4	5735.069	2414.299	5167.435	6366.815	6604.391	7911.221	5578.996	9522.346	7887.29	4534.562
ENSG00000004059	ARF5	3460.773	4048.049	3101.413	3606.955	3548.083	4689.159	2814.282	3350.133	2761.462	4552.872
ENSG00000165527	ARF6	3797.009	2449.47	3940.722	3723.59	4331.714	4177.319	4438.306	5702.131	4707.17	4315.698
ENSG00000101199	ARFGAP1	1848.308	2655.085	1696.344	1688.473	1764.795	2055.739	1677.263	2758.879	2189.648	5276.197
ENSG00000149182	ARFGAP2	2858.567	3142.012	2537.642	2778.807	2949.518	3474.78	2754.234	3006.615	2550.525	4131.112
ENSG00000242247	ARFGAP3	1877.426	491	1849.455	1656.068	1822.388	2158.817	1704.803	2473.477	2554.601	1656.169
ENSG00000066777	ARFGEF1	4437.166	2201	4012.636	4345.88	4368.933	4876.201	3892.386	4684.297	4431.907	2790.576
ENSG00000124198	ARFGEF2	2603.821	770.16	2212.11	2768.798	2986.006	3311.954	2691.768	3468.538	2805.741	2569.595
ENSG00000164144	ARFIP1	1943.694	878.003	1809.71	2056.647	2065.41	2360.836	1959.184	2313.756	1859.772	840.165
ENSG00000132254	ARFIP2	1365.988	925	1216.445	1427.288	1362.571	1578.132	1020.042	1453.838	1238.893	1769.225
ENSG00000101246	ARFRP1	799.852	1260.074	673.877	656.275	648.87	765.168	628.887	794.923	615.91	1689.619
ENSG00000118520	ARG1	0	0	0	0	0	0	0	0	0	3
ENSG00000081181	ARG2	1098.967	162.967	655.484	1338.438	1129.262	1022.974	351.002	494.031	248.611	74
ENSG00000186103	ARGFX	0	1	0	0	2.004	0	0	0	1	1
ENSG00000134884	ARGLU1	15165.443	12104.776	13026.629	14739.692	13532.885	14417.389	12681.019	15779.88	12998.108	7787.644
ENSG00000175220	ARHGAP1	2014.69	1529.276	2021.609	2222.665	2369.97	3139.496	2036.663	3410.24	3082.913	6001.45
ENSG00000071205	ARHGAP10	100	46	100	158.829	296.065	386.67	273.14	517.599	475.684	567.466
ENSG00000198826	ARHGAP11A	4423.205	3171.535	4694.654	3874.65	4095.53	4015.423	4904.022	5779.562	4316.002	4202.658
ENSG00000285077	ARHGAP11B	278.847	310.819	298.272	249.184	257.474	173.663	335.898	291.843	225.706	267.555
ENSG00000165322	ARHGAP12	3980.594	1079.688	3366.937	4264.262	4121.014	4455.927	3584.223	4309.562	4101.781	1888.292
ENSG00000075884	ARHGAP15	107	18	36.104	103	92.276	81.55	20.001	56	23	2
ENSG00000140750	ARHGAP17	3538.118	2023.52	2590.255	4041.006	3996.034	4328.653	3214.969	3336.759	2695.304	3416.265
ENSG00000146376	ARHGAP18	871.154	215.327	637.951	1042.353	1003.68	1095.536	459.88	1398.924	1440.767	1066.885
ENSG00000213390	ARHGAP19	4080.282	1628.741	3210.463	4035.497	4159.72	4491.987	4194.576	3848.494	3065.476	2213.355
ENSG00000269891	ARHGAP19-SLIT1	109.922	125.447	27.598	44.274	58.2	69.759	41.477	60.536	79.158	125.098
ENSG00000137727	ARHGAP20	96.009	38	518.516	28	167.013	320.656	225.995	239.014	452.207	228
ENSG00000107863	ARHGAP21	16905.877	6287.007	19449.64	11220.627	14881.325	18384.502	15352.558	20391.71	20066.765	13309.987
ENSG00000128805	ARHGAP22	143.038	252	85.05	128.928	135.218	154	52.088	117.038	61	209
ENSG00000275832	ARHGAP23	939.99	1912.547	2577.001	656.003	839.558	1017.2	955.665	1883.139	1404.934	4042.041
ENSG00000138639	ARHGAP24	109.165	70	147.999	115.001	153	293.029	328.202	345.552	351.347	355.013
ENSG00000163219	ARHGAP25	64	22	47.053	88.02	75	62	58.011	75.002	59.03	89
ENSG00000145819	ARHGAP26	849.599	473.058	1014.741	718.341	862.548	973.559	768.33	1466.055	1958.309	2390.698
ENSG00000226272	ARHGAP26-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000230789	ARHGAP26-IT1	1	0	2	4	3	1	3	5	2	11
ENSG00000159314	ARHGAP27	105.168	155	74.839	155.034	105	85	47	87	79.001	158.028
ENSG00000088756	ARHGAP28	2749.864	478	1622.898	5652.744	6208.651	7021.847	5434.278	4431.404	3833.332	1328.971
ENSG00000137962	ARHGAP29	1158.233	225.251	1577.779	1591.317	1936.536	2039.565	2118.935	4553.805	4980.917	3722.671
ENSG00000186517	ARHGAP30	2	1	2	0	0	5	0	1	0	1
ENSG00000031081	ARHGAP31	890.754	236	966.308	917.671	1759.867	2316.378	2620.707	2051.036	2876.895	4254.054
ENSG00000134909	ARHGAP32	3578.94	1256.097	3600.629	4095.328	4736.253	4909.305	4816.326	3859.921	3849.87	2680.579
ENSG00000004777	ARHGAP33	2573.415	3520.387	2261.016	2051.055	1919.375	2101.673	1461.272	1763.235	1391.688	2825.33
ENSG00000160007	ARHGAP35	11345.051	7468.312	11258.263	10846.457	13403.606	13659.256	11195.851	12754.459	10845.133	11689.334
ENSG00000147256	ARHGAP36	6	7	13	204	101.033	110.935	12	135	59	27
ENSG00000147799	ARHGAP39	1103.096	1758.644	1035.819	946.271	1097.637	1311.784	1024.258	1124.684	781.758	1652.847
ENSG00000089820	ARHGAP4	73.044	87	58.036	49	66	65.013	61	101.153	78.04	141
ENSG00000124143	ARHGAP40	0	0	0	1	1	0	0	0	0	1
ENSG00000165895	ARHGAP42	760.864	169	780.531	1271.204	1234.464	1281.91	949.418	1381.627	1145.844	524.649
ENSG00000006740	ARHGAP44	589.84	462	425.533	586.032	643.304	826.288	576.003	487.468	289.098	238.041
