gene_id	gene_name	SRX25004070	SRX25004071	SRX25004072	SRX25004073	SRX25004074	SRX25004075	SRX25004076	SRX25004077	SRX25004078	SRX25004080
CCDC138	CCDC138	2304.29436640169	1471.03322530844	2328.58109708362	2310.66991844416	2319.91898454179	2055.80449677679	2327.40574365329	2334.20237592348	2355.61779304403	1332.16048466854
CCDC14	CCDC14	3867.12956361358	2414.27729919891	3993.52697127184	3921.60669686163	3929.24796823519	3556.60825374409	3940.96410202541	3940.00822364822	3975.21977665009	2355.59998632398
CCDC140	CCDC140	1875.82122753709	1875.82122753709	1889.38	1871.086	1872.721	1876.606	1885.058	1848.418	1885.401	1878.208
CCDC141	CCDC141	9394.623	6287.40894532611	9323.79179032995	8062.79552775768	8361.82678161889	7899.86769174606	8516.55868701991	8251.90582205145	8722.99158551233	6435.05632493447
CCDC142	CCDC142	3963.168	4489.184	3951.858	3938.786	3866.705	4116.86	3814.946	3875.276	3768.682	4568.381
CCDC144A	CCDC144A	6763.17871136128	4593.839	6879.46978484353	6753.42129323125	6874.11788700345	6193.67140343498	6934.91162316644	6811.41389078629	7040.48732001277	4450.63095653937
CCDC144B	CCDC144B	9569.636	6177.134	9690.58	9575.696	9665.998	8682.33	9677.155	9613.623	9809.88	5975.715
CCDC144CP	CCDC144CP	5819.672	4100.106	5941.104	5833.661	5878.073	5330.067	5930.302	5860.779	6030.549	4050.684
CCDC144NL	CCDC144NL	2494.91	2198.735	2542.707	2486.717	2521.851	2341.13	2496.876	2481.178	2511.189	1982.157
CCDC146	CCDC146	4477.639	2795.6198567426	4570.69496787467	4422.84478917051	4572.238	4216.523	4296.14167932354	4434.41994151548	4730.894	3236.389
CCDC147	CCDC147	4729.233	3961.14	4812.411	4777.207	4806.312	4613.151	4776.651	4673.077	4943.076	4388.793
CCDC147-AS1	CCDC147-AS1	981.86	856.416	1008.86	987.596	974.484	931.251	980.507	975.829	974.57	850.309
CCDC148	CCDC148	2638.81809508824	1516.01857280124	2526.47495592183	2375.02348065773	2254.00856882473	2479.35222556003	2522.32323072341	2548.78756067875	2158.2883299068	1356.10285289985
CCDC148-AS1	CCDC148-AS1	623.8	623.8	623.8	623.8	623.8	623.8	623.8	623.8	623.8	623.8
CCDC149	CCDC149	4887.48947681563	4534.87370458566	4945.02283783986	4921.42370624531	4882.98844141181	4947.30088458218	4901.13339632908	4856.91134077779	4912.43629191054	5069.34076029322
CCDC15	CCDC15	4679.05633342893	3026.51349954318	4633.15278720301	4742.32767508658	4688.62651415333	4343.60334366436	4723.77274096755	4667.1569258227	4813.13442540733	3251.39795008685
CCDC150	CCDC150	4691.28434685075	3520.30368665877	4793.97214723556	4603.15277438251	4736.68460707605	4551.15444676741	4615.9745215859	4699.78473244486	5014.81460520476	3925.47286785487
CCDC151	CCDC151	2662.487	3354.606	2669.234	2647.285	2608.8	2766.004	2567.997	2557.523	2562.653	3498.715
CCDC152	CCDC152	2752.245	1574.88	2831.199	2738.516	2848.505	2543.411	2861.101	2851.207	2869.927	1486.983
CCDC153	CCDC153	1034.60034760381	1527.898	928.036063789096	1109.26453604492	857.40938441408	818.291336844642	825.033809448355	923.103553429645	747.848205070558	1088.93527920122
CCDC154	CCDC154	1939.402	3451.379	1939.145	1888.878	1833.516	2046.085	1769.617	1819.665	1726.134	2971.747
CCDC155	CCDC155	2576.365	3151.05	2618.579	2569.035	2519.744	2657.701	2486.446	2694.31603821108	2459.265	3345.735
CCDC157	CCDC157	2959.79563635494	4206.92972430382	2769.75552649186	2774.56199959506	2842.5855610021	3114.12856239395	2661.27905688446	2781.12523708066	2558.54312089486	3996.41239251154
CCDC158	CCDC158	4873.847	3444.757	4929.593	4906.733	4937.02	4956.579	4930.561	4818.845	5064.82	3924.238
CCDC159	CCDC159	1288.41445098135	1340.14180554701	1280.77528943048	1267.03275048586	1204.18121028966	1278.89513976043	1163.91372864575	1205.71981500787	1223.40756997227	1571.85436996159
CCDC160	CCDC160	1437.26605010132	1060.67433118979	1478.25407750351	1402.75876572378	1479.61098400367	1298.54748346532	1503.72717841412	1472.52847440876	1506.69737598768	919.791307416248
CCDC162P	CCDC162P	576.156	571.379711081602	571.379711081602	578.063	565.805	593.983	556.777	569.414	560.284	571.379711081602
CCDC163P	CCDC163P	1714.252	1406.4950276096	1588.90363684062	1694.15668428146	1646.93671810327	1698.12898011346	1667.492	1648.73755028685	1604.95402361419	1661.291
CCDC166	CCDC166	952.56418684517	1588.381	952.56418684517	952.56418684517	571.26	952.56418684517	952.56418684517	952.56418684517	952.56418684517	952.56418684517
CCDC167	CCDC167	631.418	691.826	646.036	633.932	618.354	656.458	615.144	627.577	611.964	792.089
CCDC168	CCDC168	31021.97	19329.669	31457.923	31344.826	31608.327	28658.087	31710.006	31068.581	32456.14	20346
CCDC169	CCDC169	1046.30390071094	758.508876108304	1113.107	1136.63288024338	1193.4684495231	998.088537340824	1117.28684296791	1100.53559083855	1168.83485693407	926.908593732967
CCDC169-SOHLH2	CCDC169-SOHLH2	2654.85308881667	2654.85308881667	2654.85308881667	2805.99	2807.338	2644.878	2654.85308881667	2818.962	2849.884	2091.896
CCDC17	CCDC17	2921.72387059857	2676.92790115579	2893.91529554205	2659.23104308366	2859.957	3020.29695076437	2816.12325666226	2864.548	2781.48310427452	3204.65729844985
CCDC170	CCDC170	5653.615	3687.1372361778	3130.53560370048	5680.24	5762.839	5471.347	5749.495	5686.193	5865.522	4724.53
CCDC171	CCDC171	5559.10458446062	4001.318	5617.61331098383	5557.97276133875	5618.11016651391	5270.88245046207	5615.84421392301	5533.51812858285	5760.35593782989	4264.66181005603
CCDC172	CCDC172	1068.30290709985	1068.30290709985	1068.30290709985	1068.30290709985	1068.30290709985	1071.94	1068.30290709985	1068.30290709985	1651.108	688.87
CCDC173	CCDC173	2806.681	1950.611	2902.415	2832.668	2902.014	2575.863	2932.101	2869.828	3006.055	1795.518
CCDC174	CCDC174	4043.703	3485.738	4128.747	4074.031	4089.458	3964.395	4108.48	4037.021	4161.293	3718.781
CCDC175	CCDC175	3318.765	1996.312	3401.641	3330.073	3430.764	3005.892	3437.708	3368.345	3526.86	1923.663
CCDC176	CCDC176	3533.27131460292	2060.02830349337	3464.1235983455	3500.98181117543	3568.63379236606	3305.44991182019	3554.78868071901	3473.67941451027	3570.23349470636	2467.29355459211
CCDC177	CCDC177	3160.191	5220.067	3035.388	3096.313	2989.653	3316.39	2942.656	3039.923	2829.485	4359.132
CCDC178	CCDC178	3906.15217746552	2391.56	3981.524	3903.054	4004.08443158498	3502.498	4021.21442867276	4001.903	4183.532	2390.459
CCDC179	CCDC179	628.8	628.8	628.8	628.8	628.8	628.8	628.8	628.8	628.8	628.8
CCDC18	CCDC18	5307.44523903164	3143.43714582903	5533.16624820065	5392.89464587884	5409.57608437321	4852.18794376079	5431.78085219749	5385.59706552842	5526.50156452976	3069.63299715821
CCDC180	CCDC180	8537.175	7991.691	8644.899	8582.102	8591.6	8555.841	8503.2601096488	8395.724	8749.482	8503.2601096488
CCDC181	CCDC181	2711.84185629483	2108.47737606559	2771.61539712716	2759.65740799727	2772.87790194843	2520.16788051811	2791.12337295397	2711.39862562069	2853.40794946854	2059.50907394573
CCDC182	CCDC182	773.738	773.738	773.738	773.738	773.738	773.738	773.738	773.738	773.738	773.738
CCDC183	CCDC183	2188.569	2283.467	2201.569	2188.791	2174.371	2246.938	2181.435	2150.898	2179.441	2736.448
CCDC183-AS1	CCDC183-AS1	2018.987	2442.03	1997.151	1993.162	1935.557	2088.013	1871.202	1908.287	1829.781	2443.352
CCDC19	CCDC19	2729.397	2739.098	2795.978	2762.127	2772.501	2785.23	2795.816	2699.891	2854.364	3332.617
CCDC22	CCDC22	2132.11795389902	2807.73884536708	2132.26126001481	2104.9873822884	2055.2880814249	2224.23997252975	2004.208	2022.69793713204	1981.86851190757	2832.23995892259
CCDC23	CCDC23	623.344	651.306	630.419	629.073	610.12	621.972	595.73	609.025	602.609	659.938
CCDC24	CCDC24	1273.161	1840.34670916666	1242.36823976804	1201.99993980022	1206.72973308895	1305.93364473162	1155.17110108104	1201.402	1092.31797944672	1663.22547501902
CCDC25	CCDC25	3555.93570198006	2626.11321517913	3615.34151114736	3560.91731716635	3580.90583963799	3365.42689308933	3561.50622567821	3566.82166900303	3605.59810538508	2585.65301116464
CCDC27	CCDC27	3983.787	3983.787	3983.787	3983.787	3983.787	3983.787	3983.787	3983.787	3983.787	3983.787
CCDC28A	CCDC28A	1284.252	1085.802	1299.184	1290.473	1279.783	1253.335	1267.849	1266.574	1286.513	1155.304
CCDC28B	CCDC28B	895.86190006634	1168.84515409053	947.821164166126	899.719833324937	897.479880635709	928.424201265228	866.677641734393	874.786327609807	881.155426012088	1190.05532953209
CCDC3	CCDC3	2886.97645172669	3217.559	3143.69236670576	2504.59168496115	2451.26557690634	2508.86201930062	2475.93079403027	2437.66772669476	2433.73643887422	2614.93165532434
CCDC30	CCDC30	4377.808	2989.455	4445.972	4408.296	4447.561	4057.638	4457.973	4360.965	4566.556	3136.831
CCDC33	CCDC33	3030.91176247154	2583.77416574601	3251.71926414703	3751.45276086901	3102.72411781423	3466.08095653367	3393.81990548436	3439.50478921557	3421.6624984312	4376.57936513952
CCDC34	CCDC34	1516.92887648241	1380.47330538841	1567.16989329904	1513.54531225685	1551.23323368685	1465.91327494455	1533.80813314829	1534.04734082202	1586.9546180394	1249.59487336195
CCDC36	CCDC36	3172.91783047517	2582.7145624087	3192.591	3425.313	3261.71611780004	3139.852	2879.205	2982.168	3176.571	3093.491
CCDC37	CCDC37	2956.35033554197	3264.599	2273.58636069901	2876.03701473174	2936.53721553223	3014.27544469831	2958.12359307383	2864.838	2045.67989036506	3380.636
CCDC38	CCDC38	1598.93219479537	1831.961	1566.609	1561.37	1550.746	1598.93219479537	1598.93219479537	1537.171	1598.93219479537	1564.353
CCDC39	CCDC39	4444.984	2568.438	4552.253	4452.942	4575.914	3981.119	4613.082	4526.137	4701.791	2490.802
CCDC40	CCDC40	4192.40504879558	3373.969858908	3981.86257841192	3999.86603421409	4025.66437911222	4090.47461542632	3734.36760612672	3842.85998622707	3521.76165184924	4052.2750248701
CCDC41	CCDC41	3713.85556494541	2584.63246202632	3804.54834013902	3708.90941042615	3795.7818850446	3380.89658312186	3817.85386729456	3734.35338635491	3862.69572444723	2511.81607951951
CCDC41-AS1	CCDC41-AS1	2233.182	1898.43	2244.294	2230.744	2226.037	2130.08	2214.262	2228.122	2197.492	1715.16
CCDC42	CCDC42	1519.04689591589	1384.537	1713.40193555371	1423.242	1415.727	1445.472	1425.648	1764.035	1427.158	1736.67
CCDC42B	CCDC42B	1162.55497997678	1945.58912050566	1084.82510695876	1546.61898239082	979.613827898522	1744.439	902.311	1302.22590845264	1187.6264655317	1549.6102388151
CCDC43	CCDC43	2397.2633825959	2034.65630312061	2450.3453645623	2415.12723840714	2422.97486425555	2293.64680608387	2418.67910096963	2397.88852748471	2454.64219400583	2002.01651343507
CCDC47	CCDC47	3558.96521085837	2952.12286173432	3635.62634442936	3570.3354670872	3587.47479033609	3380.0718145296	3555.78003775359	3525.63895570714	3638.05815416349	2880.19135147566
CCDC50	CCDC50	7180.44662987511	5148.67778451014	7281.1194642947	7179.20152238117	7252.16843151617	6655.20807205779	7248.51016431724	7264.00141309538	7254.21646449465	4774.03790381264
CCDC51	CCDC51	1563.31481894078	1880.61962108218	1639.50260485292	1599.58395645225	1532.07464371536	1645.01429981473	1544.14528142849	1593.6481788364	1525.99106959368	1907.51383328232
CCDC53	CCDC53	859.986629144455	737.334753155104	866.323635742946	846.472075975037	854.751713930148	839.209829085259	831.843027121606	853.823719546071	852.262701850718	742.223564484241
CCDC54	CCDC54	1383.06279740039	1383.06279740039	1383.06279740039	1383.06279740039	1645.789	1383.06279740039	1383.06279740039	1383.06279740039	1383.06279740039	1162.277
CCDC57	CCDC57	3836.53172378432	4687.60497363283	3849.16291211316	3783.94037316041	3781.08620374613	3932.51535080765	3726.69220164141	3720.82283137514	3639.40475408284	4793.16988835254
CCDC58	CCDC58	610.825746363054	474.550544032575	627.70650915021	615.08797660788	611.505309462988	574.853518062069	614.028462645966	620.838969102778	619.397799888302	420.978706868122
CCDC59	CCDC59	1535.89034340048	980.042633260956	1564.58926116491	1541.34414750538	1566.22640121874	1434.90883067178	1588.71297863146	1572.31178439789	1594.01372834569	978.755133340639
CCDC6	CCDC6	5260.658	4025.769	5280.156	5252.81	5258.076	5006.587	5263.286	5304.242	5269.956	3952.57
CCDC60	CCDC60	3089.444	2466.453	3123.503	3081.30864394381	2996.0969543554	3044.41876753084	3103.273	3007.07412983241	3144.863	2915.565
CCDC61	CCDC61	1548.39935145098	2692.71786939544	1478.80861720695	1534.57040759619	1501.58280573983	1589.90889364721	1507.96380493158	1461.23027114774	1356.11911430658	2243.03897884905
CCDC62	CCDC62	3228.11808007539	2788.882	3336.23878478692	3140.62890631322	3208.33961116549	3093.3760292488	3330.88044086789	3169.11992713784	3706.554	2662.414
CCDC63	CCDC63	2371.68148627848	2672.3357345264	2918.002	2782.53663803681	3176.432	2881.438	2797.868	2081.90435867172	2149.12415359719	3150.199
CCDC64	CCDC64	2749.78502376894	3133.7674179055	2839.10002723924	2919.55632511966	2719.40337206737	2952.62053198126	2811.54468842881	2824.73009005332	2512.85558629852	3738.1537447877
CCDC64B	CCDC64B	2072.71839310818	3115.443	1553.091	1527.025	2072.71839310818	2072.71839310818	2072.71839310818	2072.71839310818	2072.71839310818	2498.034
CCDC65	CCDC65	2551.178	2132.092	2480.27706340584	2565.526	2561.399	2471.61	2535.663	2394.88840068216	2480.15606885272	2379.001
CCDC66	CCDC66	3999.2077528143	2228.47535060894	3928.57943818658	3975.3519920332	3811.63395830824	3458.54712395991	3929.01184882692	3959.95534464233	4061.76945617922	2463.22074248667
CCDC67	CCDC67	2853.006	1602.121	2926.575	2870.335	2914.51	2626.733	2945.638	2924.549	2984.326	1647.903
CCDC68	CCDC68	3694.558	1899.903	3765.198	3371.4	3454.604	3045.425	3462.619	3436.789	3901.787	2147.938
CCDC69	CCDC69	3977.841	3876.972	4012.226	3993.053	3963.1	4006.4	3956.859	3911.844	3943.639	4252.285
CCDC7	CCDC7	3222.02088726447	2130.24436238504	3225.15410645883	3352.05759741545	3434.66768434415	3116.29487240779	3531.68245928369	3267.76361817276	3494.33330092394	2146.37071991186
CCDC70	CCDC70	1657.398	1668.35627340985	1668.35627340985	1668.35627340985	1679.387	1668.35627340985	1668.35627340985	1668.35627340985	1668.35627340985	1668.35627340985
CCDC71	CCDC71	1688.933	1569.786	1684.388	1684.407	1638.011	1770.075	1621.904	1648.931	1594.782	1933.014
CCDC71L	CCDC71L	3059.377	3221.461	3024.765	3021.124	3054.413	2875.95	3006.63	3052.216	2968.466	2511.953
CCDC73	CCDC73	3921.411	3643.64169278574	4025.555	3922.744	4119.005	3503.727	4095.401	4023.405	4203.69	1828.603
CCDC74A	CCDC74A	1383.69770391745	1678.78816145124	1350.56295758903	1363.76981599389	1327.39634854135	1448.91265167363	1315.41688687016	1321.88800140124	1313.43247933435	1658.80297216003
CCDC74B	CCDC74B	1450.53070325796	2073.43934805936	1478.6969681316	1519.88976127955	1542.06799277102	1570.25373747723	1421.33638415234	1366.8242552514	1473.20297199606	1918.68806021461
CCDC77	CCDC77	3034.48983477387	2593.41100556861	3104.65024968013	3065.12293548845	3067.55012980369	2900.90893741017	3085.14988550597	2996.61124563056	3146.02654203742	2691.74930352001
CCDC78	CCDC78	1592.66721080705	2391.1528775866	1456.37	1314.10979510793	1299.35110576276	1513.06138611589	1070.31377545032	1293.68597128444	1058.546	1862.99774327873
CCDC79	CCDC79	2477.432	1455.36474829268	2526.30127186847	2553.954	2060.42791850988	1688.098	2063.65994011213	2520.47292447267	2629.606	1265.73735648925
CCDC8	CCDC8	3637.572	4476.586	3660.726	3621.614	3563.237	3698.201	3479.065	3464.979	3453.375	4378.241
CCDC80	CCDC80	5442.0393998328	4916.88798900981	5583.12168652413	5539.32567159035	5648.64402709095	5587.10833386462	5741.6738615128	5528.35498391392	5660.8257393846	5616.19447638379
CCDC81	CCDC81	2791.42938556358	2819.57671242632	3427.75431363722	2918.27119498079	2629.87640610787	2811.9739986459	2514.4091892266	2436.36014393946	2702.82604126692	2337.34333226038
CCDC82	CCDC82	2834.74863525837	1702.96032100253	2923.56945062947	2883.03040876024	2925.78106384043	2492.49512673393	2980.87124899334	2854.20322184237	2996.21933764823	1614.94044535805
CCDC83	CCDC83	2288.90574481438	1967.511	2586.947	2288.90574481438	2554.451	2288.90574481438	2288.90574481438	2513.735	2288.90574481438	1922.285
CCDC84	CCDC84	1307.96345551801	1197.20231684596	1339.77462327725	1326.06713581375	1300.9904543482	1349.28146540178	1314.71763597825	1291.90109631624	1307.18951939317	1414.03765291242
CCDC85A	CCDC85A	3134.65364022721	3762.819	3281.61855551901	2973.316	3190.34209512228	2986.39693039556	2939.743	3085.95623954255	3043.31199679059	3518.00548760662
CCDC85B	CCDC85B	765.654	1942.98	705.324	730.3	680.702	800.754	657.446	700.085	609.991	1349.494
CCDC85C	CCDC85C	4939.059	6582.2	4875.221	4897.852	4777.288	5058.253	4659.794	4771.051	4540.896	5884.16
CCDC86	CCDC86	2060.131	2388.314	2067.426	2046.566	2010.824	2153.891	1987.918	1992.345	1953.68	2609.718
CCDC87	CCDC87	3105.305	3106.679	3106.967	3097.305	3061.356	3132.716	3063.002	3053.128	3027.611	3431.085
CCDC88A	CCDC88A	9889.37493710453	5026.3946190536	9697.17602424433	9871.23652302726	10067.1362989566	9213.64108540951	10111.492535471	10092.8453215624	10381.7013197316	4956.18114959474
CCDC88B	CCDC88B	4746.108	8667.99214411524	4686.161	4312.049	4451.736	4677.564	4013.445	4122.361	3867.34	7401.321
CCDC88C	CCDC88C	6983.74106548649	8530.13169456557	7108.6914979018	6840.78526719563	6904.50797727752	7384.69777214108	6662.49642492963	6483.49690509282	6799.81484523259	10911.26467288
CCDC89	CCDC89	1966.244	1995.31589430095	2026.89	1972.189	2000.441	1984.098	2002.74	1977.372	2015.337	2013.443
CCDC9	CCDC9	2730.96671325914	4570.46503178825	2729.30528754876	2734.1314311061	2639.20513216298	2783.39031465934	2536.6554621558	2600.11204745596	2509.18326451478	4034.71696509814
CCDC90B	CCDC90B	1382.2164799822	1136.83271433963	1455.86738266834	1403.88979164972	1416.17751094409	1274.98926876534	1425.48110495039	1423.74955092731	1367.41622040416	1156.46855710346
CCDC91	CCDC91	2212.79679651917	1573.48809260106	2289.78328584148	2213.45454668306	2305.70846947343	2073.06096728884	2348.21562692079	2285.2444016548	2303.76185024347	1426.78888131844
CCDC92	CCDC92	1670.40441679383	1940.80725665935	1666.77771579318	1669.79482747543	1631.6303834718	1806.87549515281	1630.0757158555	1662.32271431611	1599.75117352197	2058.56294767071
CCDC93	CCDC93	7462.22548112637	6045.55807190001	7683.95292163741	7596.70222289293	7581.44109540114	7489.71491640578	7493.34101120931	7515.85877830079	7602.80751478612	6579.2695144346
CCDC94	CCDC94	1730.921	2378.36	1757.942	1711.705	1690.514	1772.599	1659.102	1640.233	1644.112	2364.775
CCDC96	CCDC96	2701.112	4326.422	2672.778	2671.617	2614.623	2727.239	2558.284	2556.541	2555.619	3724.484
CCDC97	CCDC97	3586.47302520259	3986.88665001752	3555.00423411101	3542.32706422865	3499.0347537077	3668.37252217292	3436.12228208708	3432.384925802	3341.80925612905	4211.05356486409
CCER1	CCER1	2790.7	2790.7	2790.7	2790.7	2790.7	2790.7	2790.7	2790.7	2790.7	2790.7
CCER2	CCER2	1661.093	2815.296	1700.512	1653.571	1613.287	1699.245	1550.294	1519.226	1569.463	2446.601
CCHCR1	CCHCR1	2864.72382133099	3532.53414169628	2861.81349843763	2828.69302278305	2744.3190180101	2996.44283194786	2697.66910091027	2793.09070605736	2657.10058851037	3621.16926654618
CCIN	CCIN	1995.114	1729.967	1994.221	2001.482	1977.752	2048.024	1988.696	2000.411	1969.621	2149.792
CCK	CCK	671.108628989523	671.108628989523	671.108628989523	671.108628989523	482.596	671.108628989523	1056.746	483.658	732.525826084958	753.439643423658
CCKAR	CCKAR	1504.977712169	1504.977712169	1487.757	1476.321	1451.233	1515.765	1504.977712169	1443.754	1504.977712169	1665.733
CCKBR	CCKBR	1708.50415055039	2163.411	1671.386	1692.032	1633.328	1797.249	1607.934	1671.362	1568.077	2100.946
CCL1	CCL1	423.4	423.4	423.4	423.4	423.4	423.4	423.4	423.4	423.4	423.4
CCL11	CCL11	685.39489431276	685.39489431276	698.21	685.39489431276	685.39489431276	685.39489431276	685.39489431276	685.39489431276	672.815	685.39489431276
CCL13	CCL13	679.8	679.8	679.8	679.8	679.8	679.8	679.8	679.8	679.8	679.8
CCL14	CCL14	359.65	359.65	359.65	359.65	359.65	359.65	359.65	359.65	359.65	359.65
CCL15	CCL15	882.556343206679	882.556343206679	882.556343206679	882.556343206679	885.993	882.16	882.556343206679	879.528	882.556343206679	882.556343206679
CCL15-CCL14	CCL15-CCL14	1453.533	1453.533	1453.533	1453.533	1453.533	1453.533	1453.533	1453.533	1453.533	1453.533
CCL16	CCL16	1294.73141508191	1270.37	1294.73141508191	1294.73141508191	1294.73141508191	1294.73141508191	1294.73141508191	1294.73141508191	1294.73141508191	1319.56
CCL17	CCL17	444.3	444.3	444.3	444.3	444.3	444.3	444.3	444.3	444.3	444.3
CCL18	CCL18	598.9	598.9	598.9	598.9	598.9	598.9	598.9	598.9	598.9	598.9
CCL19	CCL19	513.1	513.1	513.1	513.1	513.1	513.1	513.1	513.1	513.1	513.1
CCL2	CCL2	522.264	350.744	519.746	522.702	523.688	505.942	520.904	518.321	522.879	432.554
CCL20	CCL20	374.345346269992	374.345346269992	374.345346269992	374.345346269992	374.345346269992	374.345346269992	374.345346269992	374.345346269992	445.226	314.749
CCL21	CCL21	723.7	723.7	723.7	723.7	723.7	723.7	723.7	723.7	723.7	723.7
CCL22	CCL22	2746.7	2746.7	2746.7	2746.7	2746.7	2746.7	2746.7	2746.7	2746.7	2746.7
CCL23	CCL23	488.533333333333	488.533333333333	488.533333333333	488.533333333333	488.533333333333	488.533333333333	488.533333333333	488.533333333333	488.533333333333	488.533333333333
CCL24	CCL24	195.1	195.1	195.1	195.1	195.1	195.1	195.1	195.1	195.1	195.1
CCL25	CCL25	751.455	767.539776403576	750.748	767.539776403576	767.539776403576	777.888	731.324273405111	739.213	767.539776403576	861.81
CCL26	CCL26	424.35	424.35	424.35	424.35	424.35	424.35	424.35	424.35	424.35	424.35
CCL27	CCL27	306.938	318.079382485441	314.864	318.079382485441	298.302	330.359	302.236	310.957	291.665	401.363
CCL28	CCL28	707.163	744.266914949701	745.858442732874	744.266914949701	759.713	720.288	756.596	783.267690257932	890.19078156682	618.359
CCL3	CCL3	488.603508869922	488.603508869922	488.603508869922	497.72	488.603508869922	488.603508869922	479.654	488.603508869922	488.603508869922	488.603508869922
CCL3L3	CCL3L3	514.220530233121	514.220530233121	514.220530233121	520	508.001	514.220530233121	514.220530233121	514.731	514.220530233121	514.220530233121
CCL4	CCL4	387.666	387.666	387.666	387.666	387.666	387.666	387.666	387.666	387.666	387.666
CCL4L1	CCL4L1	488.1	488.1	488.1	488.1	488.1	488.1	488.1	488.1	488.1	488.1
CCL5	CCL5	1141.679	986.634	1145.391	1148.451	1137.165	1178.679	1151.195	1146.319	1133.204	1211.014
CCL7	CCL7	643.8	643.8	643.8	643.8	643.8	643.8	643.8	643.8	643.8	643.8
CCL8	CCL8	1078.7	1078.7	1078.7	1078.7	1078.7	1078.7	1078.7	1078.7	1078.7	1078.7
CCM2	CCM2	1741.91232750721	2135.31526970766	1765.76726849449	1742.92815541733	1721.95680544057	1812.72387289662	1697.27771966899	1678.6896519474	1666.67587494439	2099.62081208263
CCM2L	CCM2L	2081.159	2974.313	2003.717	2051.581	1981.707	2130.713	1931.867	1979.392	1867.461	2695.909
CCNA1	CCNA1	1883.51539013845	1742.54068946954	1885.12025699278	1849.14760669529	1854.90776545953	1860.39112365247	1840.737	1841.1466592894	1844.40634769714	1830.54979369409
CCNA2	CCNA2	2234.884	1757.517	2250.965	2224.244	2244.755	2105.746	2215.857	2226.2	2238.343	1597.778
CCNB1	CCNB1	2003.449	1541.637	2021.159	2001.556	1977.649	1953.166	1967.746	2010.866	1990.419	1643.552
CCNB1IP1	CCNB1IP1	1445.54409852259	1060.30166448184	1454.90549014497	1443.88588428805	1421.58653138752	1378.34584251449	1414.92531352712	1424.56418119582	1433.34894549382	1237.99972753571
CCNB2	CCNB2	1569.999	1190.016	1578.28	1574.34	1562.906	1510.051	1563.559	1554.94	1577.121	1324.274
CCNB3	CCNB3	6603.478	5166.197	4467.26015127354	6646.262	6672.522	6323.30655787233	6647.30962142297	6410.355	4469.82144806879	5918.687
CCNC	CCNC	1653.57544090702	995.988966068513	1650.72199396485	1649.41958368737	1686.77008012998	1540.67778357108	1681.2775839377	1693.78146641867	1700.20461096919	951.250368744349
CCND1	CCND1	4016.55117686444	4112.5192556594	4007.98918276956	4000.46140724725	3991.06977459732	3963.14470306478	3971.06551559779	3966.64074558274	3939.73593883985	3781.12858206346
CCND2	CCND2	6224.97313687836	5166.647	6302.72554609647	6172.01428719058	6199.97550232386	6035.15250814193	6169.46590871163	6194.74662772232	6197.58533044768	5250.81438258581
CCND3	CCND3	1609.27092401499	1945.73234278008	1585.81600075349	1587.28466143606	1557.44445125575	1659.45866430347	1524.14194568249	1537.48021081152	1473.19697143033	1846.82845039753
CCNDBP1	CCNDBP1	1676.49615969444	1744.66150104124	1678.31176581962	1661.56480494109	1636.72594942627	1592.54047782504	1681.85376078933	1635.32324773019	1641.51054932255	1658.74379776002
CCNE1	CCNE1	1704.55076605808	1539.99017295267	1712.40030216302	1727.90725385029	1693.66614521917	1763.51238161998	1677.60663808454	1700.4796374287	1705.15115855385	1674.78227691487
CCNE2	CCNE2	2210.809	1272.285	2249.495	2204.171	2242.654	1991.059	2238.265	2228.08	2257.908	1245.556
CCNF	CCNF	4370.998	4659.911	4374.261	4357.821	4299.636	4516.248	4256.622	4280.685	4199.167	5006.346
CCNG1	CCNG1	2046.04581909192	1351.4920218072	2073.75552126881	2033.03417070882	2049.80838862474	1831.34346316113	2062.33134083017	2075.31809521582	2044.84181732492	1192.94303183992
CCNG2	CCNG2	4559.9	3786.182	4573.436	4537.088	4548.285	4238.292	4547.546	4558.088	4525.481	3373.686
CCNH	CCNH	1380.7173339162	1140.56203057626	1412.66499085616	1376.50836804175	1359.38348769431	1279.9057016458	1364.98601478392	1366.89529031309	1359.26624248977	1050.80736709022
CCNI	CCNI	1683.024	1715.567	1684.812	1678.233	1651.238	1628.575	1653.879	1658.309	1634.07	1616.798
CCNI2	CCNI2	2175.413	2309.671	2202.11828479548	2202.11828479548	2202.11828479548	2202.11828479548	2202.11828479548	2141.513	2202.11828479548	2185.496
CCNJ	CCNJ	3392.42409408071	2164.89597042171	3429.25378852605	3360.70604214062	3412.11589835111	3149.73821040753	3388.71548679662	3444.9751241644	3416.54760208245	2054.06170649627
CCNJL	CCNJL	3241.42145639805	3520.85337919181	3289.57475471204	3255.8461647677	3221.99496911611	3414.46547758835	3178.25245393572	3213.12036810029	3142.14396203411	3623.64613963861
CCNK	CCNK	2767.2703560293	2671.96801791347	2747.71574675447	2761.72116260823	2711.95181643781	2809.87723997081	2701.69885582401	2729.51842715108	2660.38407222789	2695.41851130252
CCNL1	CCNL1	2107.79075724852	1594.32048679582	2112.5618943245	2060.54817934805	2086.05504098217	1938.05404200902	2129.00359473519	2069.73717252764	2118.59320442821	1656.70607260116
CCNL2	CCNL2	2783.05771844878	2889.9518501805	2672.02812512429	2920.76301659197	2948.00981112268	2786.66879722962	2996.95063447311	2706.20465041471	2776.90473530205	2521.80811069382
